GeneID 28cell1pro 28cell2pro 28cell3pro blastula2pro blastula3pro dlarv1pro dlarv2pro dlarv3pro gastrula1pro gastrula2pro gastrula3pro morula1pro morula2pro ovo1pro ovo2pro spat1pro spat2pro spat3pro troc1pro troc2pro
CGI_10021809 13 13 3 13 16 24 17 15 10 22 9 19 11 9 0 2 5 1 27 11
CGI_10021810 4 3 5 2 5 4 3 3 3 6 4 5 2 7 1 5 1 0 10 1
CGI_10021813 18 4 21 0 1 7 4 6 4 3 1 7 5 2 0 11 5 32 14 11
CGI_10021816 15 17 9 14 21 5 21 13 16 34 30 27 24 13 1 1 0 1 35 21
CGI_10021818 8 10 15 8 14 21 16 15 17 25 29 23 14 20 2 2 5 6 37 21
CGI_10021820 3 3 2 5 3 4 8 4 1 13 8 4 2 12 0 0 0 0 4 3
CGI_10021823 9 4 4 5 4 4 6 5 11 6 12 5 6 11 0 9 5 9 7 9
CGI_10021824 4 2 1 2 2 5 7 7 4 6 1 8 5 7 0 0 0 0 9 1
CGI_10021825 8 11 5 9 8 9 11 5 7 12 18 10 17 13 4 1 3 0 17 4
CGI_10021827 5 22 7 21 21 18 23 22 8 38 47 16 18 16 0 0 0 0 31 14
CGI_10021830 1 4 2 0 9 20 22 9 11 6 8 10 4 7 0 2 2 2 21 12
CGI_10021831 0 0 2 1 1 4 3 4 2 8 5 3 1 2 0 0 0 0 9 6
CGI_10021832 15 11 22 18 24 20 23 19 24 30 32 32 27 21 3 67 40 68 47 27
CGI_10021833 0 1 2 4 4 7 5 4 6 10 10 3 6 4 0 0 0 0 12 1
CGI_10021834 6 16 2 7 21 14 26 11 18 35 37 17 19 15 2 35 30 34 33 17
CGI_10021835 31 35 41 33 55 54 65 38 62 83 60 74 66 38 4 126 94 125 143 53
CGI_10021836 12 6 10 11 15 22 12 10 22 22 28 27 29 28 1 8 4 1 25 22
CGI_10021840 77 19 146 20 20 50 33 38 28 45 42 51 47 21 6 180 143 201 92 59
CGI_10021842 4 2 2 8 1 4 9 8 5 7 7 7 13 5 2 1 2 1 19 3
CGI_10021844 4 25 17 12 27 14 5 12 19 37 16 24 21 15 1 0 0 0 38 13
CGI_10021847 1 0 1 0 2 3 5 2 2 1 3 6 3 1 1 2 3 2 8 2
CGI_10021852 6 2 2 7 6 10 17 5 6 11 16 6 6 14 1 0 1 3 11 2
CGI_10021853 16 25 6 26 21 14 22 16 33 57 40 35 28 33 3 1 3 3 63 13
CGI_10021859 7 0 8 0 2 3 1 0 1 1 0 0 0 0 0 1 1 0 2 1
CGI_10021864 16 10 12 9 14 24 19 13 14 36 29 15 16 10 0 5 5 4 37 25
CGI_10021867 8 10 22 6 16 10 19 3 11 23 20 16 10 7 1 3 1 5 23 18
CGI_10021872 6 6 4 2 9 14 9 1 8 12 9 13 6 5 3 12 11 15 23 15
CGI_10021879 1 2 2 3 1 13 7 7 8 5 7 6 3 1 0 12 14 9 18 10
CGI_10021883 7 12 11 17 10 21 15 11 31 42 40 24 17 18 2 27 20 29 52 11
CGI_10021884 3 5 7 1 2 3 1 2 3 9 4 1 1 0 0 1 0 0 2 3
CGI_10021885 14 14 8 22 17 14 17 17 27 34 25 20 20 25 1 4 2 4 19 16
CGI_10021894 17 13 13 7 12 28 14 21 15 33 26 25 21 15 2 7 0 1 53 21
CGI_10021895 22 18 10 9 23 11 18 11 6 26 26 17 16 15 1 0 0 1 25 23
CGI_10021897 2 3 1 1 2 1 7 4 4 10 9 2 2 1 0 6 1 6 17 4
CGI_10021898 16 25 11 27 27 43 57 37 41 55 57 61 33 39 12 51 37 45 67 46
CGI_10021899 166 38 221 32 41 50 58 37 51 62 52 70 61 41 5 82 71 85 110 71
CGI_10021900 2 26 14 19 28 21 36 26 39 55 53 49 36 17 2 14 21 17 102 57
CGI_10021901 1 1 2 1 2 2 1 1 1 6 6 0 3 1 0 0 0 1 3 3
CGI_10021902 17 36 21 34 27 56 51 20 45 57 36 37 44 31 8 58 50 55 90 49
CGI_10021903 6 3 0 5 5 7 9 7 7 9 12 6 6 9 0 0 0 0 8 3
CGI_10021909 6 10 0 4 13 11 7 12 10 21 13 7 14 20 1 13 12 12 17 13
CGI_10021910 3 3 3 4 10 7 5 6 7 9 10 10 10 4 1 2 10 5 18 11
CGI_10021914 9 12 19 10 18 15 21 15 24 20 18 31 17 26 1 0 0 0 26 18
CGI_10021916 0 0 3 0 1 1 2 0 0 2 3 0 4 0 1 5 4 4 0 1
CGI_10021917 9 13 9 3 3 3 6 6 8 15 9 10 7 8 3 1 1 0 20 3
CGI_10021919 3 7 5 4 9 2 3 1 1 7 10 2 10 5 0 1 0 0 7 5
CGI_10021920 48 44 109 31 38 59 53 32 60 76 69 71 55 45 10 99 56 77 120 70
CGI_10021921 7 14 8 3 8 10 18 8 22 24 16 19 15 6 9 26 13 10 52 39
CGI_10021922 1 3 4 3 7 14 9 7 14 10 6 3 8 4 1 14 13 15 28 15
CGI_10021931 16 12 5 12 9 5 6 9 18 15 11 11 19 14 1 0 0 0 12 2
CGI_10021932 20 46 28 21 26 37 36 30 37 63 62 36 33 36 5 55 58 55 57 29
CGI_10021938 0 7 5 6 11 5 7 3 4 22 8 7 13 8 1 1 5 4 8 8
CGI_10021942 10 15 4 18 17 24 30 19 30 46 37 26 21 26 0 0 0 0 29 21
CGI_10021944 28 23 50 24 22 46 53 32 49 64 53 67 39 32 3 74 37 79 81 52
CGI_10021945 5 5 2 1 6 6 7 3 6 4 4 5 8 8 0 1 1 2 8 4
CGI_10021947 0 9 5 5 8 7 10 11 10 18 18 15 9 5 1 5 1 2 19 12
CGI_10021948 1 6 0 4 5 3 3 2 2 11 0 2 6 6 0 0 0 0 8 4
CGI_10021949 32 44 30 38 42 80 77 56 67 105 99 88 67 60 17 115 135 125 140 127
CGI_10021952 23 10 22 19 19 15 27 15 19 27 24 14 25 38 10 25 17 16 39 17
CGI_10021954 1 4 1 3 1 0 2 3 2 1 5 2 3 0 0 0 0 0 5 4
CGI_10021956 1 9 2 3 3 1 1 1 3 11 4 4 2 7 0 0 1 0 4 2
CGI_10021957 7 5 6 4 10 8 15 7 4 11 13 11 11 6 1 2 2 3 15 10
CGI_10021960 10 11 8 12 12 34 21 17 22 34 28 31 26 19 4 75 39 66 55 50
CGI_10021962 4 1 1 3 2 2 2 3 1 8 7 4 4 2 1 5 0 2 5 5
CGI_10021963 0 2 0 2 1 1 2 1 6 8 5 5 2 5 0 0 0 1 7 1
CGI_10021966 2 0 3 1 1 1 2 1 1 1 1 2 0 5 1 3 4 1 2 1
CGI_10021968 0 4 0 0 3 4 3 2 2 5 9 2 1 12 0 0 0 0 3 2
CGI_10021969 4 5 2 0 2 3 1 0 0 1 0 3 0 3 0 6 3 0 9 3
CGI_10021970 8 16 12 22 22 21 21 10 16 52 40 24 29 22 5 3 2 5 32 15
CGI_10021971 1 9 1 2 4 2 1 2 1 2 3 1 2 5 4 0 1 3 4 0
CGI_10021973 7 17 15 21 12 15 14 21 21 31 26 35 22 9 2 24 22 15 32 30
CGI_10021974 1 1 10 2 2 5 2 6 5 1 5 6 2 3 0 9 2 4 11 9
CGI_10021975 0 1 1 0 3 1 3 4 1 1 1 3 0 0 0 0 1 0 0 5
CGI_10021976 14 3 24 2 3 3 3 4 5 5 2 5 4 3 0 9 3 5 4 4
CGI_10021978 6 6 1 1 6 1 4 0 8 9 10 4 7 8 3 1 0 0 6 3
CGI_10021979 11 5 7 13 14 23 24 17 15 35 35 28 27 29 4 20 19 25 45 38
CGI_10021982 11 9 13 15 5 15 21 9 11 13 16 17 12 12 6 20 8 10 26 17
CGI_10021984 4 8 3 3 8 3 8 4 4 16 15 14 8 6 0 0 0 0 10 8
CGI_10021986 1 4 8 10 3 2 8 1 8 10 6 5 5 0 0 2 2 0 15 2
CGI_10021989 13 6 10 6 8 6 10 1 10 9 2 13 5 3 0 1 0 0 9 7
CGI_10021994 0 3 1 0 0 1 1 4 1 3 3 0 0 5 1 0 0 0 1 1
CGI_10022001 75 20 86 11 9 8 9 7 15 24 27 11 12 10 2 23 12 24 27 12
CGI_10022005 0 0 0 3 0 0 0 0 4 2 0 0 2 1 2 0 0 0 0 1
CGI_10022007 10 5 19 6 5 7 8 11 15 11 12 11 4 11 0 2 1 3 13 9
CGI_10022010 0 3 0 0 1 3 2 2 4 1 3 5 1 6 4 2 0 0 4 0
CGI_10022012 0 1 2 0 1 0 2 3 1 0 2 1 0 1 1 1 2 1 4 2
CGI_10022017 11 13 8 1 2 10 10 12 3 10 9 10 7 3 0 1 3 3 20 10
CGI_10022019 3 1 9 2 2 4 2 2 0 6 7 5 3 5 0 4 2 0 9 1
CGI_10022020 13 11 16 19 18 13 24 13 19 37 28 17 23 9 3 15 11 10 29 11
CGI_10022021 5 4 5 7 7 8 10 8 11 23 18 16 14 8 1 1 2 0 20 5
CGI_10022025 1 0 1 1 1 6 3 3 3 6 1 3 3 0 0 4 6 7 7 5
CGI_10022027 2 10 1 1 3 2 2 0 1 2 3 3 1 6 2 0 0 0 4 1
CGI_10022033 3 2 0 3 1 0 0 1 0 0 2 3 5 1 0 0 0 0 1 3
CGI_10022035 1 0 1 1 2 0 5 2 4 6 0 3 4 0 0 0 0 0 7 3
CGI_10022036 2 3 4 4 3 4 8 5 3 4 5 2 10 11 0 0 1 1 8 4
CGI_10022040 7 8 19 9 16 22 20 13 10 32 33 23 24 6 3 31 32 76 46 37
CGI_10022041 4 9 3 11 6 10 8 9 17 15 21 21 9 13 5 12 18 11 19 11
CGI_10022042 5 8 5 3 7 1 6 7 3 11 15 6 11 20 0 0 0 1 12 4
CGI_10022044 0 5 3 5 4 1 4 2 4 5 3 1 3 8 0 1 3 2 4 1
CGI_10022058 5 2 3 0 6 4 2 3 5 2 8 3 1 6 2 1 1 0 10 7
CGI_10022060 0 0 0 1 5 3 4 1 1 0 4 4 4 8 0 0 0 0 5 1
CGI_10022062 1 0 6 0 1 0 0 1 1 1 1 1 2 0 0 1 6 3 0 2
CGI_10022068 4 10 4 1 4 1 3 3 6 11 4 4 9 7 1 0 0 0 6 8
CGI_10022070 7 6 2 2 4 3 4 3 10 8 7 9 6 5 0 0 0 0 5 1
CGI_10022071 2 12 5 11 17 17 19 11 32 25 24 21 16 29 0 3 3 1 37 15
CGI_10022072 10 12 13 11 18 19 19 16 21 33 26 34 24 18 5 23 26 33 35 20
CGI_10022081 7 0 1 0 1 2 4 2 0 4 4 2 2 6 0 1 0 6 2 2
CGI_10022082 2 4 3 1 1 4 6 3 7 7 3 7 3 0 0 3 0 10 9 4
CGI_10022084 16 24 18 22 24 25 21 11 26 55 52 25 32 28 3 33 29 38 36 25
CGI_10022086 0 1 1 6 7 4 4 2 4 5 0 4 6 6 0 0 4 1 3 5
CGI_10022088 9 11 5 16 7 24 12 12 13 21 11 26 13 14 2 15 12 13 22 18
CGI_10022093 0 0 5 2 1 0 0 0 1 2 1 2 4 2 1 1 1 0 3 3
CGI_10022106 1 2 3 3 2 4 9 5 2 15 8 5 6 5 0 0 0 0 12 5
CGI_10022114 7 0 5 5 5 6 7 3 3 15 12 2 13 7 1 1 0 0 8 5
CGI_10022115 9 13 31 15 15 12 13 5 9 16 12 12 11 6 0 24 15 31 20 15
CGI_10022123 3 3 0 3 5 0 2 4 2 3 6 2 2 0 0 0 0 0 4 4
CGI_10022124 3 4 2 1 2 2 1 5 1 2 2 1 2 2 0 0 0 0 6 0
CGI_10022125 4 7 5 10 9 12 11 9 10 21 12 11 11 6 0 1 0 6 23 14
CGI_10022139 2 6 3 1 3 1 1 3 2 8 7 5 2 5 1 0 0 0 5 5
CGI_10022142 16 13 14 14 23 32 23 22 18 39 39 35 33 28 2 2 0 3 50 33
CGI_10022144 1 1 1 2 2 0 7 1 1 3 7 4 3 4 2 0 0 0 8 2
CGI_10022146 11 7 14 11 12 14 33 17 28 20 26 16 24 21 1 8 4 4 32 24
CGI_10022147 7 4 1 7 6 7 7 6 13 11 16 7 8 6 3 0 0 0 13 7
CGI_10022150 9 11 6 20 19 22 24 15 27 31 33 25 25 8 0 1 0 0 35 23
CGI_10022152 2 4 5 3 4 6 5 5 6 12 6 10 5 7 0 1 7 5 8 10
CGI_10022153 1 3 4 4 3 6 7 2 5 7 16 3 5 10 1 0 0 0 14 2
CGI_10022154 3 0 8 2 5 3 12 8 3 10 10 3 6 8 3 1 0 0 17 0
CGI_10022155 11 10 0 5 2 2 7 0 5 8 9 2 8 10 0 0 0 3 5 2
CGI_10022156 4 6 8 5 9 2 7 5 8 15 16 4 5 13 5 1 0 0 8 4
CGI_10022157 1 9 1 8 7 8 3 5 8 14 15 6 8 3 1 0 0 1 13 3
CGI_10022158 3 0 4 1 6 3 8 8 4 2 1 11 4 4 0 2 0 16 17 9
CGI_10022159 12 32 26 20 29 33 33 27 22 31 42 34 34 41 9 48 26 33 41 43
CGI_10022160 2 7 0 2 6 4 2 1 0 3 4 3 3 8 0 0 0 0 5 1
CGI_10022161 40 12 68 22 23 15 16 12 19 35 46 38 30 19 7 10 7 12 55 18
CGI_10022162 1 2 2 1 2 8 1 1 4 2 2 7 2 3 0 0 0 0 8 7
CGI_10022163 11 23 16 21 27 30 30 22 33 46 41 28 32 22 6 37 14 14 45 20
CGI_10022164 90 15 98 14 15 29 33 18 28 46 59 39 33 24 6 54 48 46 75 37
CGI_10022167 0 0 0 3 0 1 0 0 1 0 2 1 1 0 1 0 0 0 1 1
CGI_10022171 18 1 1 1 3 8 10 5 2 7 1 14 7 3 0 6 6 5 19 13
CGI_10022174 0 2 3 3 3 0 2 1 2 5 4 3 3 6 0 0 0 0 8 1
CGI_10022182 1 1 3 0 2 0 3 1 0 3 2 0 0 2 0 8 4 3 2 2
CGI_10022183 3 2 8 3 2 4 7 8 6 10 3 5 4 6 0 6 3 3 7 3
CGI_10022186 3 2 2 2 1 4 1 1 1 10 5 0 2 2 0 0 0 0 7 4
CGI_10022187 6 2 7 2 5 3 3 2 2 5 8 7 4 9 0 10 1 0 4 5
CGI_10022191 4 3 3 5 8 10 12 7 16 11 11 19 7 8 0 0 1 1 21 10
CGI_10022192 11 14 9 25 17 32 23 28 16 33 26 30 32 28 4 0 1 1 58 25
CGI_10022199 0 4 3 0 3 2 0 1 5 1 5 2 2 0 0 1 1 1 4 5
CGI_10022202 2 13 4 0 7 7 3 4 4 7 11 11 4 7 0 0 0 0 5 8
CGI_10022211 14 23 15 17 24 23 33 24 36 49 33 30 27 30 1 9 11 9 54 35
CGI_10022213 4 3 1 5 5 3 3 5 6 1 3 5 2 4 3 8 0 2 4 3
CGI_10022214 1 2 4 1 0 2 8 3 1 7 4 4 4 4 0 0 0 0 4 3
CGI_10022215 1 5 2 1 4 7 2 5 4 6 10 9 3 4 0 3 1 1 9 4
CGI_10022218 3 0 2 3 0 1 0 2 2 4 3 0 2 0 0 7 1 0 3 3
CGI_10022231 2 2 1 0 5 2 2 1 9 0 1 1 5 1 0 1 0 0 7 1
CGI_10022232 6 5 4 8 6 2 7 9 1 7 2 1 2 3 0 0 1 1 14 16
CGI_10022233 3 0 5 2 4 5 6 6 0 8 3 7 2 0 1 20 18 9 17 3
CGI_10022237 1 2 2 9 1 6 2 1 4 9 7 4 2 3 1 1 0 0 5 3
CGI_10022238 2 6 6 1 4 3 5 3 2 6 7 4 4 8 0 0 0 0 9 0
CGI_10022242 0 1 0 0 0 1 0 1 1 0 1 0 3 10 1 0 0 0 1 0
CGI_10022243 11 20 9 8 17 16 24 18 24 26 25 18 24 15 3 12 8 12 33 12
CGI_10022244 5 2 0 4 6 4 2 2 7 11 6 4 7 11 0 1 0 0 15 9
CGI_10022245 17 21 14 25 33 18 25 21 26 43 37 47 35 15 3 4 0 4 60 22
CGI_10022247 0 9 8 14 5 10 12 10 10 23 23 20 12 21 0 1 0 1 17 8
CGI_10022248 1 11 5 4 8 7 7 4 9 12 14 7 5 6 0 4 1 0 14 3
CGI_10022249 2 2 3 0 3 11 1 1 0 4 3 4 5 1 0 0 0 0 5 2
CGI_10022250 1 1 2 3 2 2 1 0 1 2 5 3 3 1 0 0 0 0 7 1
CGI_10022256 4 8 6 3 4 4 5 6 8 5 7 7 7 1 1 0 1 1 13 7
CGI_10022258 6 2 3 2 1 4 2 3 2 7 6 1 2 8 0 0 0 0 7 7
CGI_10022262 3 0 1 2 4 3 2 2 5 7 9 1 1 4 7 2 4 2 1 3
CGI_10022268 2 8 6 9 7 6 6 6 9 18 13 12 5 5 1 0 0 0 23 8
CGI_10022271 1 1 4 7 1 0 2 2 3 6 1 2 2 3 1 0 0 1 5 0
CGI_10022274 19 19 9 12 16 25 27 28 31 37 32 26 30 31 5 24 20 26 67 36
CGI_10022275 2 6 3 3 1 0 0 0 0 1 3 0 1 0 0 0 0 0 2 0
CGI_10022277 15 16 18 7 12 17 10 18 9 26 29 16 20 16 3 15 17 12 39 23
CGI_10022291 12 13 8 10 10 14 24 10 18 21 23 12 19 18 3 3 0 4 39 16
CGI_10022292 8 8 11 7 4 19 20 12 10 9 12 13 8 12 4 18 11 21 25 7
CGI_10022293 0 1 0 1 0 0 0 0 2 1 5 0 2 1 2 0 0 0 1 1
CGI_10022296 1 0 4 2 1 1 2 1 2 3 1 2 3 0 0 3 4 2 3 4
CGI_10022301 5 1 1 2 1 0 0 0 2 0 1 1 1 0 2 1 0 2 4 0
CGI_10022304 1 6 1 0 2 2 0 4 2 3 0 1 1 4 0 1 0 1 4 2
CGI_10022305 0 1 5 0 2 1 5 4 2 4 3 4 2 1 1 1 2 0 2 2
CGI_10022314 12 11 3 12 12 13 19 12 13 30 19 8 15 8 4 1 3 0 24 10
CGI_10022315 2 3 2 7 0 1 3 4 1 1 3 1 4 5 1 0 0 0 2 0
CGI_10022321 2 3 0 1 0 0 0 1 0 2 0 1 0 7 1 1 0 0 3 0
CGI_10022322 0 0 1 0 1 1 1 0 1 1 3 1 0 5 1 1 2 1 0 1
CGI_10022325 9 1 19 1 3 1 1 1 3 4 3 1 3 3 2 8 6 5 3 1
CGI_10022329 6 3 8 1 3 1 4 1 8 4 5 3 4 3 1 10 7 12 9 15
CGI_10022330 23 14 17 3 4 6 5 5 7 2 6 9 2 3 2 15 9 20 11 3
CGI_10022334 2 3 3 2 4 4 5 6 3 9 5 6 4 2 0 6 10 6 18 7
CGI_10022345 0 3 0 0 0 4 2 4 3 4 2 1 0 2 0 1 0 2 6 0
CGI_10022346 10 9 21 12 7 17 15 8 15 23 14 11 15 18 1 0 1 1 19 10
CGI_10022355 29 25 21 22 10 20 24 22 25 45 37 26 33 17 1 14 8 7 39 30
CGI_10022356 26 22 44 28 17 35 28 29 22 43 39 44 29 11 7 88 56 74 55 47
CGI_10022358 12 2 18 2 3 2 3 0 2 5 5 4 2 6 2 14 6 7 4 3
CGI_10022359 3 6 11 3 5 0 4 0 3 3 3 1 4 8 2 6 7 6 1 0
CGI_10022362 14 30 14 18 27 46 45 27 36 46 42 41 27 20 6 29 23 26 79 50
CGI_10022365 15 14 19 18 24 29 21 16 25 27 35 26 27 26 3 6 9 6 50 15
CGI_10022376 2 2 10 1 2 8 2 5 2 3 3 1 0 6 1 5 2 1 5 1
CGI_10022378 29 13 16 13 20 59 58 24 49 66 46 73 28 18 4 129 68 106 125 72
CGI_10022390 10 16 3 10 7 19 13 12 20 26 12 18 10 10 0 0 2 0 40 20
CGI_10022395 9 3 28 3 5 0 6 8 4 4 5 7 10 4 0 8 8 7 6 3
CGI_10022396 4 5 1 4 4 3 5 5 2 7 4 4 5 4 0 1 1 0 12 2
CGI_10022397 5 0 1 1 3 2 3 0 1 4 6 2 2 1 1 1 1 0 1 2
CGI_10022399 37 11 50 13 10 12 12 8 11 21 20 13 15 1 0 15 8 13 34 13
CGI_10022402 0 0 0 3 0 1 0 1 0 0 3 0 3 6 0 1 0 0 2 1
CGI_10022409 16 12 15 3 10 12 19 9 9 15 13 12 18 8 0 10 5 8 19 15
CGI_10022410 1 1 1 5 4 9 4 5 4 6 9 7 3 9 0 7 1 5 5 3
CGI_10022421 2 4 3 6 6 3 6 4 3 9 11 11 8 16 0 1 0 1 15 7
CGI_10022422 6 7 3 9 11 26 25 19 21 31 29 28 16 15 3 12 13 17 33 21
CGI_10022423 3 4 14 10 15 25 11 18 18 19 16 24 20 15 5 34 28 27 35 21
CGI_10022428 4 8 2 2 3 6 5 7 3 16 15 14 10 5 1 7 12 6 15 7
CGI_10022430 2 0 2 3 1 1 3 2 4 2 0 1 1 3 0 0 0 0 2 2
CGI_10022432 2 1 7 1 5 3 1 3 6 2 3 4 11 7 0 3 5 3 3 2
CGI_10022437 10 0 11 0 0 1 1 0 0 1 2 1 1 0 1 4 1 2 2 1
CGI_10022438 2 6 0 3 4 4 5 4 9 6 4 13 6 2 0 0 1 0 8 3
CGI_10022439 11 10 21 5 6 7 7 4 12 15 9 7 15 22 3 30 26 18 17 7
CGI_10022448 17 26 25 29 28 54 60 49 48 73 79 58 57 50 9 91 59 83 89 70
CGI_10022449 1 1 0 2 1 3 4 1 0 4 6 2 2 6 1 4 4 4 5 2
CGI_10022454 9 11 7 8 15 17 11 10 17 36 16 14 12 15 1 6 7 3 25 12
CGI_10022460 8 11 7 4 7 8 15 4 7 8 17 6 6 14 0 0 0 0 22 5
CGI_10022468 1 0 0 1 0 0 2 3 1 3 0 0 0 2 1 1 0 0 1 0
CGI_10022470 12 24 7 25 15 20 35 20 28 33 42 36 32 18 4 12 9 12 43 28
CGI_10022471 11 21 15 17 26 16 29 25 26 40 45 39 36 21 5 5 5 10 47 21
CGI_10022472 2 2 0 1 3 0 3 4 2 11 6 3 2 4 0 0 0 0 5 2
CGI_10022474 27 8 9 13 14 24 25 13 12 25 30 23 25 28 12 45 33 41 29 19
CGI_10022476 0 6 2 1 1 2 4 0 2 7 8 1 6 2 1 1 0 1 6 2
CGI_10022477 4 0 3 1 1 1 0 0 1 2 5 2 3 0 1 2 0 1 4 1
CGI_10022483 9 17 4 12 10 10 10 4 23 37 17 7 18 18 1 0 2 1 25 9
CGI_10022484 0 1 5 4 4 4 6 6 9 17 12 3 13 7 0 0 0 0 12 9
CGI_10022488 3 6 2 8 9 29 18 9 17 14 21 12 15 14 5 2 4 3 42 18
CGI_10022491 0 0 0 3 0 0 0 1 1 4 2 0 0 0 1 0 0 0 3 1
CGI_10022500 4 6 10 9 18 27 8 9 9 11 20 19 11 9 3 9 7 4 39 10
CGI_10022501 16 35 18 43 30 52 57 27 53 63 61 68 55 35 13 95 74 87 93 43
CGI_10022507 0 1 0 0 1 6 8 2 6 6 10 8 3 1 0 2 2 6 11 1
CGI_10022508 11 20 13 14 21 16 23 20 27 46 38 29 22 24 5 7 3 5 35 20
CGI_10022509 14 14 10 12 15 16 16 9 11 22 17 21 26 14 4 2 2 3 26 11
CGI_10022514 21 19 31 7 6 0 6 3 4 14 14 2 9 3 0 2 7 18 14 12
CGI_10022521 4 0 2 0 0 3 1 1 2 5 5 1 1 5 2 0 2 1 7 1
CGI_10022523 9 11 9 10 10 10 19 14 20 26 27 22 19 14 2 19 16 29 32 26
CGI_10022524 6 16 11 6 19 9 10 11 23 20 18 17 13 9 6 29 44 44 30 10
CGI_10022528 3 15 1 3 5 4 4 4 8 11 3 7 8 15 1 2 1 0 17 0
CGI_10022529 13 22 9 14 18 26 32 23 41 51 45 34 38 31 3 5 6 10 88 29
CGI_10022531 2 0 1 0 1 2 5 1 1 2 3 4 1 2 0 0 0 2 3 1
CGI_10022533 8 4 0 16 5 1 0 0 1 12 15 1 2 2 0 2 0 0 2 6
CGI_10022535 8 7 16 9 9 9 6 4 10 15 9 6 12 5 0 4 2 3 16 11
CGI_10022536 6 4 2 4 0 2 1 0 3 7 4 2 1 2 0 2 0 0 2 1
CGI_10022542 11 8 31 7 15 16 18 8 15 23 25 14 20 6 2 54 47 41 36 17
CGI_10022543 5 1 9 0 1 2 4 4 3 5 6 5 1 3 0 2 1 0 7 4
CGI_10022547 1 0 7 0 3 2 1 0 0 1 0 1 1 4 1 3 0 0 3 0
CGI_10022551 7 9 7 9 13 12 19 5 23 19 14 32 13 17 0 19 7 12 40 31
CGI_10022552 9 8 17 20 7 7 11 5 20 21 16 10 18 33 5 16 10 9 24 12
CGI_10022554 5 9 5 11 5 4 5 1 2 3 4 4 8 5 2 0 0 1 4 1
CGI_10022561 9 5 17 9 10 8 4 3 7 15 13 11 8 5 0 17 15 11 14 5
CGI_10022563 5 4 3 5 5 2 2 4 7 8 10 1 11 5 4 9 7 10 10 6
CGI_10022568 1 1 0 1 3 0 0 0 0 1 0 1 4 2 0 0 0 0 2 0
CGI_10022579 2 2 0 0 1 1 1 1 0 3 0 2 4 1 1 0 1 0 2 7
CGI_10022581 6 4 6 3 2 4 2 2 1 2 1 0 7 6 0 1 0 6 6 2
CGI_10022583 1 0 2 0 0 1 1 6 1 1 1 1 2 1 3 12 8 10 2 3
CGI_10022584 22 24 60 32 27 46 40 32 29 51 50 51 38 25 4 60 50 60 94 51
CGI_10022596 1 3 0 1 1 6 4 4 2 7 2 4 5 2 0 1 1 1 9 8
CGI_10022611 1 1 1 4 1 1 1 0 2 6 4 3 0 1 0 0 0 0 1 0
CGI_10022614 0 1 1 5 2 3 1 3 4 11 6 1 4 4 0 3 0 0 1 1
CGI_10022616 4 9 2 8 8 13 8 2 11 14 16 8 8 7 2 0 0 0 10 4
CGI_10022621 1 0 3 0 0 0 0 0 2 0 2 1 0 5 0 0 0 5 0 2
CGI_10022623 13 24 11 23 8 15 26 17 13 37 21 25 22 29 1 3 2 1 44 25
CGI_10022624 1 5 2 1 3 0 0 4 4 8 7 5 7 9 1 1 0 1 7 2
CGI_10022627 3 3 4 0 1 0 1 0 5 2 0 1 0 2 1 0 1 0 1 0
CGI_10022630 0 2 2 0 2 1 2 0 7 0 2 2 3 2 0 5 1 4 3 3
CGI_10022637 3 4 1 1 2 2 2 4 4 8 6 3 5 10 0 0 1 0 5 4
CGI_10022640 4 0 15 0 3 6 1 5 7 3 3 9 3 5 1 4 2 1 12 5
CGI_10022642 50 11 99 8 18 13 16 7 15 16 10 22 22 17 2 38 37 37 28 18
CGI_10022643 11 8 10 19 28 41 29 34 41 31 35 44 28 10 2 1 1 0 71 54
CGI_10022651 10 15 6 17 22 20 22 18 29 27 22 21 18 16 6 6 2 3 50 30
CGI_10022652 0 1 1 2 3 5 5 1 2 11 13 7 5 3 1 0 2 0 9 8
CGI_10022653 6 4 0 1 1 4 2 1 4 3 5 2 4 5 0 2 3 0 4 5
CGI_10022659 1 1 0 1 2 2 1 0 1 2 1 5 2 3 1 0 2 0 11 4
CGI_10022660 1 3 2 1 2 3 1 0 3 3 2 1 7 2 0 1 0 0 4 4
CGI_10022661 5 7 14 6 2 9 1 3 9 12 19 3 6 21 0 8 4 12 22 5
CGI_10022662 6 12 5 10 3 11 6 3 6 13 7 6 5 7 0 10 8 5 13 8
CGI_10022663 13 1 4 6 4 9 8 6 9 20 15 8 9 10 0 5 8 7 7 10
CGI_10022664 1 2 2 3 0 0 1 1 1 4 0 0 0 3 1 2 2 2 3 0
CGI_10022668 11 7 29 6 18 25 16 14 15 38 32 33 11 15 0 56 56 68 26 21
CGI_10022669 3 0 5 0 2 6 1 2 2 2 2 5 4 0 0 2 0 1 6 3
CGI_10022676 0 4 2 5 10 7 14 6 15 26 22 18 11 7 0 7 10 6 24 19
CGI_10022678 5 10 3 6 6 9 12 7 6 9 20 13 12 7 4 9 9 7 10 6
CGI_10022679 5 7 3 3 17 8 21 19 11 17 16 17 18 18 1 38 30 36 40 23
CGI_10022680 6 22 3 20 17 26 24 19 25 29 25 24 27 16 2 15 10 9 62 34
CGI_10022681 1 5 1 1 0 0 0 0 3 1 0 0 4 2 0 1 0 1 1 1
CGI_10022694 18 10 12 15 30 16 38 19 34 51 47 36 34 24 5 4 1 3 59 38
